Name,Team Name,Position,Age,Season,FIFA rating,Injury,Date of Injury,Date of return,Match1_before_injury_Result,Match1_before_injury_Opposition,Match1_before_injury_GD,Match1_before_injury_Player_rating,Match2_before_injury_Result,Match2_before_injury_Opposition,Match2_before_injury_GD,Match2_before_injury_Player_rating,Match3_before_injury_Result,Match3_before_injury_Opposition,Match3_before_injury_GD,Match3_before_injury_Player_rating,Match1_missed_match_Result,Match1_missed_match_Opposition,Match1_missed_match_GD,Match2_missed_match_Result,Match2_missed_match_Opposition,Match2_missed_match_GD,Match3_missed_match_Result,Match3_missed_match_Opposition,Match3_missed_match_GD,Match1_after_injury_Result,Match1_after_injury_Opposition,Match1_after_injury_GD,Match1_after_injury_Player_rating,Match2_after_injury_Result,Match2_after_injury_Opposition,Match2_after_injury_GD,Match2_after_injury_Player_rating,Match3_after_injury_Result,Match3_after_injury_Opposition,Match3_after_injury_GD,Match3_after_injury_Player_rating,Player_Avg_Rating_Before_Injury,Player_Avg_Rating_After_Injury,Avg_GD_Before_Injury,Avg_GD_Missed_Matches,Team_Performance_Drop_Index
Nathan Collins,Brentford,Center Back,23,2023/24,75.0,Injury to the ankle,"Nov 18, 2023","Dec 15, 2023",win,Chelsea,2.0,7.5,win,West Ham,1.0,7.8,lose,Liverpool,-3.0,6.7,lose,Arsenal,-1.0,win,Luton Town,2.0,lose,Brighton,-1.0,lose,Aston Villa,-1.0,7.0,lose,Wolves,-3.0,3.9,lose,Crystal Palace,-2.0,6.4,7.333333333333333,5.766666666666667,0.0,0.0,0.0
Nathan Collins,Brentford,Center Back,23,2023/24,75.0,unknown injury,"May 17, 2024","Jun 26, 2024",lose,Everton,-1.0,6.7,draw,Fulham,0.0,7.2,win,Bournemouth,1.0,6.2,lose,Newcastle,-2.0,Missing,,,Missing,,,Missing,,,,Missing,,,,Missing,,,,6.7,,0.0,-2.0,2.0
Richarlison,Tottenham,Center Forward,27,2021/22,81.0,Calf injury,"Oct 15,2022","Nov 8,2022",lose,Arsenal,-2.0,5.8,win,Brighton,1.0,5.9,win,Everton,2.0,5.7,lose,Man United,-2.0,Missing,,,Missing,,,win,Leeds,1.0,7.4,Missing,,,,Missing,,,,5.8,7.4,0.3333333333333333,-2.0,2.3333333333333335
Richarlison,Tottenham,Center Forward,28,2022/23,81.0,Hamstring injury,"Dec 9,2022","Jan 13,2023",win,Leeds,1.0,7.4,Missing,,,,Missing,,,,draw,Brentford,0.0,lose,Aston Villa,-2.0,win,Crystal Palace,4.0,lose,Arsenal,-2.0,7.0,lose,Man City,-2.0,6.0,win,Fulham,1.0,7.3,7.4,6.766666666666667,1.0,0.6666666666666666,0.33333333333333337
Richarlison,Tottenham,Center Forward,28,2022/23,81.0,Groin Surgery,"Nov 10,2023","Dec 3,2023",win,Fulham,2.0,6.7,win,Crystal Palace,1.0,6.2,lose,Chelsea,-3.0,6.3,lose,Wolves,-1.0,lose,Aston Villa,-1.0,Missing,,,draw,Man City,0.0,8.0,lose,West Ham,-1.0,8.3,win,Newcastle,3.0,8.8,6.3999999999999995,8.366666666666667,0.0,-1.0,1.0
Sergio Reguilon,Tottenham,Left Back,24,2020/21,82.0,Ankle sprain,"Sep 7,2020","Sep 25,2020",Missing,,,,Missing,,,,Missing,,,,lose,Southampton,-3.0,Missing,,,Missing,,,draw,Newcastle,0.0,6.3,win,Man United,5.0,6.3,draw,West Ham,0.0,6.8,,6.466666666666666,,-3.0,
Sergio Reguilon,Tottenham,Left Back,24,2020/21,82.0,Muscle injury,"Jan 26,2021","Feb 19,2021",win,Leeds,3.0,8.0,draw,Fulham,0.0,8.0,win,Sheffield,2.0,6.1,lose,Liverpool,-2.0,lose,Brighton,-1.0,lose,Chelsea,-1.0,lose,West Ham,-1.0,5.6,win,Burnley,4.0,6.9,win,Crystal Palace,3.0,7.1,7.366666666666667,6.533333333333334,1.6666666666666667,-1.3333333333333333,3.0
Sergio Reguilon,Tottenham,Left Back,25,2021/22,80.0,Coronavirus,"Feb 15,2022","Feb 22,2022",win,Watford,1.0,6.7,win,Leicester,1.0,7.1,lose,Southampton,-1.0,7.1,win,Man City,1.0,Missing,,,Missing,,,lose,Burnley,-1.0,7.6,win,Leeds,4.0,7.8,win,Everton,5.0,7.8,6.966666666666666,7.733333333333333,0.3333333333333333,1.0,-0.6666666666666667
Sergio Reguilon,Tottenham,Left Back,25,2021/22,80.0,Groin Surgery,"Apr 30,2022","Jun 30,2022",win,Aston Villa,4.0,6.0,lose,Brighton,-1.0,6.0,win,West Ham,2.0,6.4,win,Leicester,2.0,draw,Liverpool,0.0,win,Arsenal,3.0,Missing,,,,Missing,,,,Missing,,,,6.133333333333333,,1.6666666666666667,1.6666666666666667,0.0
Ben Davies,Tottenham,Center Back,27,2019/20,79.0,Groin Surgery,"Jan 24,2019","Feb 25,2019",win,Bournemouth,5.0,6.4,win,Wolves,-2.0,6.0,lose,Man United,-1.0,6.2,win,Watford,1.0,win,Newcastle,1.0,win,Leicester,2.0,lose,Chelsea,-2.0,6.9,lose,Southampton,-1.0,6.8,lose,Liverpool,-1.0,6.8,6.2,6.833333333333333,0.6666666666666666,1.3333333333333333,-0.6666666666666666
Ben Davies,Tottenham,Center Back,27,2019/20,79.0,Ankle sprain,"Aug 8,2019","Aug 19,2019",draw,Everton,0.0,5.8,draw,Sheffield,0.0,5.8,win,West Ham,1.0,5.9,win,Bournemouth,1.0,lose,Man United,-1.0,win,Burnley,5.0,win,Aston Villa,1.0,7.0,lose,Chelsea,-1.0,5.6,lose,Wolves,-1.0,6.7,5.833333333333333,6.433333333333334,0.3333333333333333,1.6666666666666667,-1.3333333333333335
Ben Davies,Tottenham,Center Back,28,2020/21,79.0,Shin injury,"Nov 21,2020","Feb 10,2021",lose,Man City,-3.0,7.2,win,Fulham,1.0,6.9,win,Aston Villa,2.0,6.8,draw,Newcastle,0.0,lose,Man United,-2.0,draw,Everton,0.0,lose,Crystal Palace,-3.0,6.9,lose,Man United,-3.0,6.8,draw,Everton,0.0,7.2,6.966666666666668,6.966666666666666,0.0,-0.6666666666666666,0.6666666666666666
Ben Davies,Tottenham,Center Back,30,2022/23,76.0,Shin injury,"Sep 15,2022","Oct 3,2022",win,Wolves,1.0,7.0,win,Nottm Forest,2.0,7.1,draw,West Ham,0.0,7.1,win,Leicester,4.0,lose,Arsenal,-2.0,Missing,,,win,Brighton,1.0,6.2,win,Everton,2.0,6.2,lose,Man United,-2.0,6.4,7.066666666666666,6.266666666666667,1.0,1.0,0.0
Heungmin Son,Tottenham,Left winger,28,2019/20,87.0,Broken arm,"Feb 17,2020","Apr 30,2020",win,Norwich City,1.0,7.1,win,Man City,2.0,7.4,win,Aston Villa,1.0,9.0,lose,Chelsea,-1.0,lose,Wolves,-2.0,draw,Burnley,0.0,draw,Man United,0.0,7.1,win,West Ham,2.0,7.0,lose,Sheffield,-2.0,7.0,7.833333333333333,7.033333333333334,1.3333333333333333,-1.0,2.333333333333333
Heungmin Son,Tottenham,Left winger,29,2020/21,89.0,Hamstring injury,"Mar 15,2021","Apr 5,2021",win,Fulham,1.0,6.8,win,Crystal Palace,4.0,7.3,lose,Arsenal,-1.0,5.3,win,Aston Villa,2.0,Missing,,,Missing,,,draw,Newcastle,0.0,6.3,lose,Man United,-2.0,7.7,draw,Everton,0.0,6.0,6.466666666666666,6.666666666666667,1.3333333333333333,2.0,-0.6666666666666667
Heungmin Son,Tottenham,Left winger,30,2021/22,89.0,Calf injury,"Sep 6,2021","Sep 20,2021",win,Man City,1.0,7.0,win,Wolves,1.0,6.1,win,Watford,1.0,5.8,lose,Crystal Palace,-3.0,Missing,,,Missing,,,lose,Chelsea,-3.0,6.3,lose,Arsenal,-2.0,7.2,win,Aston Villa,1.0,7.2,6.3,6.8999999999999995,1.0,-3.0,4.0
Heungmin Son,Tottenham,Left winger,30,2021/22,89.0,Hamstring injury,"Jan 6,2022","Feb 3,2022",win,Crystal Palace,3.0,7.7,draw,Southampton,0.0,7.7,win,Watford,1.0,6.7,win,Leicester,1.0,lose,Chelsea,2.0,Missing,,,lose,Southampton,-1.0,7.3,lose,Wolves,-2.0,6.8,win,Man City,1.0,8.1,7.366666666666667,7.3999999999999995,1.3333333333333333,1.5,-0.16666666666666674
Heungmin Son,Tottenham,Left winger,31,2022/23,88.0,Facial fracture,"Nov 2,2022","Nov 20,2022",lose,Man United,-2.0,5.9,lose,Newcastle,-1.0,6.0,win,Bournemouth,1.0,7.0,lose,Liverpool,-1.0,win,Leeds,1.0,Missing,,,draw,Brentford,0.0,5.9,lose,Aston Villa,-2.0,7.5,win,Crystal Palace,4.0,7.6,6.3,7.0,-0.6666666666666666,0.0,-0.6666666666666666
Oliver Skipp,Tottenham,Defensive Midfielder,19,2019/20,67.0,Hip injury,"Nov 9,2019","Dec 4,2019",draw,Sheffield,0.0,7.3,win,West Ham,1.0,6.8,win,Bournemouth,1.0,6.9,draw,Everton,0.0,win,Aston Villa,1.0,draw,Man City,0.0,win,Burnley,5.0,6.8,Missing,,,,Missing,,,,7.0,6.8,0.6666666666666666,0.3333333333333333,0.3333333333333333
Oliver Skipp,Tottenham,Defensive Midfielder,22,2021/22,77.0,Inflammation bone,"Feb 5,2022","Jun 30,2022",win,Watford,1.0,7.2,win,Leicester,1.0,6.8,lose,Chelsea,-2.0,6.7,win,Southampton,-1.0,lose,Wolves,-2.0,lose,Man City,1.0,lose,Arsenal,-2.0,6.5,win,Brighton,1.0,7.5,win,Everton,-2.0,7.8,6.8999999999999995,7.266666666666667,0.0,-0.6666666666666666,0.6666666666666666
Oliver Skipp,Tottenham,Defensive Midfielder,22,2022/23,77.0,Foot injury,"Jul 18,2022","Aug 29,2022",Missing,,,,Missing,,,,Missing,,,,win,Southampton,3.0,draw,Chelsea,0.0,win,Wolves,1.0,lose,Arsenal,-2.0,6.7,win,Brighton,1.0,7.4,win,Everton,-2.0,6.9,,7.0,,1.3333333333333333,
Harry winks,Tottenham,Defensive Midfielder,24,2020/21,80.0,Ankle sprain,"Dec 6,2019","Dec 19,2019",win,West Ham,1.0,6.5,win,Bournemouth,1.0,6.5,lose,Man United,-1.0,6.4,win,Burnley,5.0,Missing,,,Missing,,,win,Wolves,1.0,6.5,win,Brighton,1.0,6.7,lose,Liverpool,-1.0,6.6,6.466666666666666,6.599999999999999,0.3333333333333333,5.0,-4.666666666666667
Harry winks,Tottenham,Defensive Midfielder,23,2019/20,78.0,Knock,"Nov 19,2020","Nov 25,2020",win,Southampton,3.0,6.2,draw,Newcastle,0.0,7.6,draw,West Ham,0.0,5.9,win,Man City,2.0,Missing,,,Missing,,,lose,Leicester,-2.0,5.9,draw,Wolves,0.0,6.2,win,Leeds,3.0,7.1,6.566666666666667,6.400000000000001,1.0,2.0,-1.0
Moussa Sissoko,Tottenham,Central Midfielder,30,2019/20,81.0,Knee Surgery,"Jan 2,2020","Mar 20,2020",lose,Chelsea,-2.0,6.2,win,Brighton,1.0,6.9,lose,Southampton,-1.0,6.2,lose,Liverpool,-1.0,draw,Watford,0.0,win,Norwich City,1.0,draw,Man United,0.0,6.8,win,West Ham,2.0,6.8,lose,Sheffield,-2.0,6.9,6.433333333333334,6.833333333333333,-0.6666666666666666,0.0,-0.6666666666666666
Lucas Moura,Tottenham,Right winger,29,2021/22,81.0,Ankle sprain,"Sep 16,2021","Sep 23,2021",win,Wolves,1.0,6.7,win,Watford,1.0,6.8,lose,Crystal Palace,-3.0,8.3,lose,Chelsea,-3.0,Missing,,,Missing,,,lose,Arsenal,-2.0,6.2,win,Aston Villa,1.0,6.8,win,Newcastle,1.0,6.7,7.266666666666667,6.566666666666666,-0.3333333333333333,-3.0,2.6666666666666665
Lucas Moura,Tottenham,Right winger,30,2021/22,81.0,Dead leg,"Feb 24,2022","Mar 23,2022",lose,Wolves,-2.0,6.8,win,Man City,1.0,6.9,lose,Burnley,-1.0,5.6,win,Leeds,4.0,Missing,,,Missing,,,lose,Man United,-2.0,7.3,win,Brighton,1.0,7.0,win,West Ham,1.0,7.4,6.433333333333333,7.233333333333334,-0.6666666666666666,4.0,-4.666666666666667
Lucas Moura,Tottenham,Right winger,30,2022/23,77.0,Calf injury,"Aug 29,2022","Oct 10,2022",win,Norwich City,3.0,7.4,draw,Southampton,0.0,7.5,win,Chelsea,1.0,7.8,draw,West Ham,0.0,win,Fulham,1.0,win,Leicester,4.0,win,Everton,2.0,7.8,lose,Man United,-2.0,7.3,lose,Newcastle,-1.0,6.9,7.566666666666666,7.333333333333333,1.3333333333333333,1.6666666666666667,-0.3333333333333335
Dele Alli,Tottenham,Attacking Midfielder,23,2019/20,86.0,Hamstring injury,"Aug 4,2019","Aug 31,2019",lose,West Ham,-1.0,6.5,lose,Bournemouth,-1.0,6.9,draw,Everton,0.0,6.2,win,Aston Villa,2.0,draw,Man City,0.0,lose,Newcastle,-1.0,draw,Arsenal,0.0,5.8,draw,Watford,0.0,7.2,lose,Liverpool,-1.0,5.8,6.533333333333334,6.266666666666667,-0.6666666666666666,0.3333333333333333,-1.0
Dele Alli,Tottenham,Attacking Midfielder,24,2019/20,83.0,Muscle injury,"Jul 3,2020","Jul 25,2020",draw,Burnley,0.0,6.9,win,West Ham,2.0,5.9,lose,Sheffield,-2.0,5.8,win,Everton,1.0,draw,Bournemouth,0.0,win,Arsenal,1.0,draw,Crystal Palace,0.0,6.1,lose,Everton,-1.0,6.1,win,Man United,5.0,6.5,6.2,6.233333333333333,0.0,0.6666666666666666,-0.6666666666666666
Dele Alli,Tottenham,Attacking Midfielder,25,2020/21,80.0,Tendon irritation,"Jan 22,2021","Feb 9,2021",win,Man United,5.0,7.5,draw,Crystal Palace,0.0,7.8,lose,Liverpool,-1.0,5.6,lose,Liverpool,-2.0,lose,Brighton,-1.0,lose,Chelsea,-1.0,lose,Man City,-3.0,6.4,lose,West Ham,-1.0,6.9,win,Burnley,4.0,6.7,6.966666666666666,6.666666666666667,1.3333333333333333,-1.3333333333333333,2.6666666666666665
Harry Kane,Tottenham,Center Forward,26,2019/20,89.0,Ill,"Nov 1,2019","Nov 4,2019",lose,Brighton,-3.0,5.5,draw,Watford,0.0,5.9,lose,Liverpool,-1.0,6.8,draw,Everton,0.0,Missing,,,Missing,,,draw,Sheffield,0.0,5.8,win,West Ham,1.0,7.5,win,Bournemouth,1.0,6.6,6.066666666666666,6.633333333333333,-1.3333333333333333,0.0,-1.3333333333333333
Harry Kane,Tottenham,Center Forward,27,2019/20,89.0,Torn thigh muscle,"Jan 2,2020","Mar 9,2020",win,Brighton,1.0,7.6,draw,Norwich City,0.0,6.9,lose,Southampton,-1.0,6.7,lose,Liverpool,-1.0,draw,Watford,0.0,win,Norwich City,1.0,draw,Man United,0.0,7.2,win,West Ham,2.0,7.4,lose,Sheffield,-2.0,7.5,7.066666666666666,7.366666666666667,0.0,0.0,0.0
Harry Kane,Tottenham,Center Forward,27,2019/20,89.0,Fitness,"Mar 9,2020","Apr 1,2020",win,Brighton,1.0,6.9,draw,Norwich City,0.0,6.5,lose,Southampton,-1.0,7.6,lose,Liverpool,-1.0,draw,Watford,0.0,win,Norwich City,1.0,draw,Man United,0.0,6.5,win,West Ham,2.0,7.9,lose,Sheffield,-2.0,6.6,7.0,7.0,0.0,0.0,0.0
Harry Kane,Tottenham,Center Forward,28,2020/21,89.0,Ankle sprain,"Jan 29,2021","Feb 5,2021",draw,Fulham,0.0,7.2,win,Sheffield,-2.0,8.3,lose,Liverpool,-2.0,5.3,lose,Brighton,-1.0,lose,Chelsea,-1.0,Missing,,,win,West Brom,2.0,7.2,lose,Man City,-3.0,6.2,lose,West Ham,-1.0,6.0,6.933333333333334,6.466666666666666,-1.3333333333333333,-1.0,-0.33333333333333326
Harry Kane,Tottenham,Center Forward,28,2020/21,89.0,Ankle sprain,"Apr 16,2021","Apr 22,2021",draw,Newcastle,0.0,7.3,lose,Man United,-2.0,7.2,draw,Everton,0.0,6.6,win,Southampton,1.0,Missing,,,Missing,,,win,Sheffield,4.0,7.4,lose,Leeds,-2.0,6.7,win,Wolves,2.0,6.9,7.033333333333334,7.0,-0.6666666666666666,1.0,-1.6666666666666665
Hugo Lloris,Tottenham,Goalkeeper,32,2019/20,88.0,Elbow injury,"Oct 6,2019","Jan 18,2020",win,Crystal Palace,4.0,8.4,win,Southampton,1.0,6.6,lose,Brighton,3.0,6.3,draw,Watford,0.0,lose,Liverpool,-1.0,draw,Everton,0.0,win,Norwich City,1.0,6.1,win,Man City,2.0,8.8,win,Aston Villa,1.0,6.3,7.1000000000000005,7.066666666666666,2.6666666666666665,-0.3333333333333333,3.0
Hugo Lloris,Tottenham,Goalkeeper,33,2019/20,88.0,Groin Strain,"Feb 6,2020","Mar 6,2020",win,Norwich City,1.0,6.9,win,Man City,2.0,7.4,lose,Chelsea,-1.0,6.3,lose,Wolves,-1.0,Missing,,,Missing,,,draw,Burnley,0.0,6.8,draw,Man United,0.0,6.5,win,West Ham,2.0,6.8,6.866666666666667,6.7,0.6666666666666666,-1.0,1.6666666666666665
Hugo Lloris,Tottenham,Goalkeeper,36,2022/23,84.0,Knee injury,"Feb 6,2023","Mar 22,2023",lose,Man City,-1.0,7.5,win,Fulham,1.0,6.5,win,Man City,1.0,6.4,lose,Leicester,-3.0,win,West Ham,2.0,win,Chelsea,2.0,draw,Everton,0.0,6.7,win,Brighton,1.0,7.1,lose,Bournemouth,-1.0,7.3,6.8,7.033333333333334,0.3333333333333333,0.3333333333333333,0.0
Hugo Lloris,Tottenham,Goalkeeper,36,2022/23,84.0,Thigh Problems,"Apr 24,2023","Oct 2,2023",win,Brighton,1.0,7.4,lose,Bournemouth,-1.0,7.9,lose,Newcastle,-5.0,7.6,draw,Man United,0.0,lose,Liverpool,-1.0,win,Crystal Palace,1.0,Missing,,,,Missing,,,,Missing,,,,7.633333333333333,,-1.6666666666666667,0.0,-1.6666666666666667
Davinson Sanchez,Tottenham,Center Back,23,2019/20,84.0,Ankle sprain,"Sep 12,2019","Sep 17,2019",draw,Man City,0.0,6.5,lose,Newcastle,-1.0,6.7,draw,Arsenal,0.0,6.0,win,Crystal Palace,4.0,Missing,,,Missing,,,draw,Watford,0.0,6.2,lose,Liverpool,-1.0,6.0,draw,Everton,0.0,7.0,6.3999999999999995,6.3999999999999995,-0.3333333333333333,4.0,-4.333333333333333
Davinson Sanchez,Tottenham,Center Back,25,2021/22,81.0,Quarantine,"Sep 9,2021","Sep 17,2021",win,Man City,1.0,7.8,win,Wolves,1.0,8.3,win,Watford,1.0,7.5,lose,Crystal Palace,-3.0,Missing,,,Missing,,,lose,Chelsea,-3.0,7.6,lose,Arsenal,-3.0,7.1,win,Leeds,1.0,7.5,7.866666666666667,7.3999999999999995,1.0,-3.0,4.0
Eric Dier,Tottenham,Center Back,25,2019/20,79.0,Hip injury,"Aug 30,2019","Sep 12,2019",lose,Southampton,-1.0,6.4,Missing,,,,Missing,,,,win,Leicester,2.0,lose,Burnley,-1.0,lose,Chelsea,-2.0,lose,Southampton,-1.0,6.9,Missing,,,,Missing,,,,6.4,6.9,-1.0,-0.3333333333333333,-0.6666666666666667
Eric Dier,Tottenham,Center Back,26,2020/21,79.0,Muscle injury,"Oct 13,2020","Oct 25,2020",win,Southampton,3.0,6.1,draw,Newcastle,0.0,6.8,win,Man United,5.0,6.7,draw,West Ham,0.0,Missing,,,Missing,,,win,Burnley,1.0,6.8,win,Brighton,1.0,6.5,win,West Brom,1.0,7.2,6.533333333333332,6.833333333333333,2.6666666666666665,0.0,2.6666666666666665
Eric Dier,Tottenham,Center Back,28,2021/22,80.0,Thigh Problems,"Jan 3,2022","Jan 20,2022",win,Crystal Palace,3.0,7.5,draw,Southampton,0.0,7.3,win,Watford,1.0,6.8,win,Leicester,1.0,Missing,,,Missing,,,lose,Chelsea,-2.0,6.7,Missing,,,,Missing,,,,7.2,6.7,1.3333333333333333,1.0,0.33333333333333326
Eric Dier,Tottenham,Center Back,28,2021/22,80.0,Thigh Problems,"Feb 4,2022","Feb 15,2022",lose,Chelsea,-2.0,6.5,Missing,,,,Missing,,,,lose,Southampton,-1.0,lose,Wolves,-2.0,Missing,,,win,Man City,1.0,7.3,lose,Burnley,-1.0,6.9,win,Leeds,1.0,8.4,6.5,7.533333333333334,-2.0,-1.5,-0.5
Ryan Sessegnon,Tottenham,Left Back,21,2021/22,74.0,Bruise,"Sep 1,2021","Nov 14,2021",Missing,,,,Missing,,,,Missing,,,,lose,West Ham,-1.0,lose,Man United,-3.0,draw,Everton,0.0,win,Leeds,1.0,6.5,win,Brentford,3.0,6.7,draw,Liverpool,0.0,6.8,,6.666666666666667,,-1.3333333333333333,
Ryan Sessegnon,Tottenham,Left Back,21,2021/22,74.0,Muscle injury,"Dec 21,2021","Jan 7,2022",win,Norwich City,3.0,8.2,draw,Liverpool,0.0,6.7,Missing,,,,win,Crystal Palace,3.0,draw,Southampton,0.0,win,Everton,1.0,lose,Chelsea,-2.0,6.8,lose,Wolves,-2.0,6.5,win,Man City,1.0,7.5,7.449999999999999,6.933333333333334,1.5,1.3333333333333333,0.16666666666666674
Ryan Sessegnon,Tottenham,Left Back,22,2021/22,75.0,Hamstring injury,"Mar 7,2022","Apr 7,2022",lose,Burnley,-1.0,5.9,win,Leeds,4.0,6.4,win,Everton,5.0,7.4,lose,Man United,-1.0,win,Brighton,2.0,win,West Ham,2.0,draw,Brentford,0.0,7.8,win,Leicester,2.0,7.3,draw,Liverpool,0.0,7.4,6.566666666666667,7.5,2.6666666666666665,1.0,1.6666666666666665
Ryan Sessegnon,Tottenham,Left Back,23,2022/23,76.0,Hamstring injury,"Feb 11,2023","Jun 30,2023",lose,Arsenal,-2.0,8.1,lose,Man City,-2.0,7.3,win,Man City,1.0,6.5,lose,Leicester,-3.0,win,West Ham,2.0,win,Chelsea,2.0,Missing,,,,Missing,,,,Missing,,,,7.3,,-1.0,0.3333333333333333,-1.3333333333333333
Emerson Royal,Tottenham,Right Back,22,2021/22,78.0,Unknown surgery,"Dec 3,2021","Dec 13,2021",draw,Everton,0.0,6.6,win,Leeds,1.0,6.7,win,Brentford,2.0,6.6,win,Norwich City,3.0,Missing,,,Missing,,,draw,Liverpool,0.0,6.2,win,Crystal Palace,3.0,8.3,draw,Southampton,0.0,6.3,6.633333333333333,6.933333333333334,1.0,3.0,-2.0
Emerson Royal,Tottenham,Right Back,24,2022/23,78.0,Knee injury,"Mar 25,2023","May 1,2023",win,West Ham,2.0,7.9,win,Chelsea,2.0,7.2,lose,Wolves,-1.0,6.9,draw,Everton,0.0,win,Brighton,1.0,lose,Bournemouth,-1.0,win,Crystal Palace,1.0,7.3,lose,Aston Villa,-1.0,6.4,lose,Brentford,-2.0,6.1,7.333333333333333,6.599999999999999,1.0,0.0,1.0
Matt Doherty,Tottenham,Right Back,28,2020/21,74.0,Coronavirus,"Nov 16,2020","Nov 25,2020",win,Burnley,1.0,7.5,win,Brighton,1.0,6.7,win,West Brom,1.0,7.4,win,Man City,2.0,Missing,,,Missing,,,draw,Wolves,0.0,6.5,win,Leeds,3.0,6.2,Missing,,,,7.2,6.35,1.0,2.0,-1.0
Matt Doherty,Tottenham,Right Back,29,2020/21,81.0,Unknown injury,"Jan 16,2021","Jan 26,2021",draw,Wolves,0.0,6.5,win,Leeds,3.0,6.2,Missing,,,,win,Sheffield,2.0,Missing,,,Missing,,,lose,Liverpool,-2.0,5.6,win,West Brom,2.0,6.2,lose,West Ham,-1.0,6.1,6.35,5.966666666666666,1.5,2.0,-0.5
Matt Doherty,Tottenham,Right Back,29,2020/21,81.0,Muscle injury,"Apr 1,2021","Apr 30,2021",win,Fulham,1.0,6.7,win,Crystal Palace,3.0,7.5,lose,Arsenal,-1.0,6.2,win,Aston Villa,2.0,draw,Newcastle,0.0,lose,Man United,-2.0,lose,Aston Villa,-1.0,6.8,win,Leicester,2.0,7.4,win,Man City,1.0,7.8,6.8,7.333333333333333,1.0,0.0,1.0
Matt Doherty,Tottenham,Right Back,29,2021/22,81.0,Unknown injury,"Oct 13,2021","Oct 26,2021",lose,Aston Villa,-1.0,7.4,win,Leicester,2.0,5.7,win,Man City,1.0,6.5,win,Newcastle,1.0,lose,West Ham,-1.0,Missing,,,draw,Everton,0.0,6.8,win,Norwich City,3.0,6.7,draw,Southampton,0.0,7.9,6.533333333333334,7.133333333333333,0.6666666666666666,0.0,0.6666666666666666
Matt Doherty,Tottenham,Right Midfielder,30,2021/22,77.0,Internal ligament tear,"Apr 10,2022","Jul 10,2022",win,West Ham,2.0,6.8,win,Newcastle,4.0,7.3,win,Aston Villa,4.0,5.8,lose,Brighton,-1.0,draw,Brentford,0.0,win,Leicester,2.0,win,Southampton,3.0,5.6,lose,Arsenal,-2.0,5.3,win,Brighton,1.0,6.4,6.633333333333333,5.766666666666666,3.3333333333333335,0.3333333333333333,3.0
Pierre Emile Hojberg,Tottenham,Defensive Midfielder,28,2022/23,84.0,Bruise,"May 10,2023","Jun 7,2023",lose,Liverpool,-1.0,6.4,win,Crystal Palace,1.0,6.7,lose,Aston Villa,-1.0,7.0,lose,Brighton,-2.0,win,Leeds,3.0,Missing,,,win,Man United,2.0,5.8,win,Bournemouth,2.0,6.6,win,Burnley,3.0,6.9,6.7,6.433333333333333,-0.3333333333333333,0.5,-0.8333333333333333
Rodrigo Bentacur,Tottenham,Defensive Midfielder,25,2021/22,79.0,Ankle injury,"Feb 25,2022","Mar 4,2022",lose,Wolves,-2.0,6.6,win,Man City,1.0,6.5,lose,Burnley,-1.0,6.1,win,Leeds,4.0,Missing,,,Missing,,,win,Everton,5.0,7.1,lose,Man United,1.0,6.9,win,Brighton,2.0,8.4,6.3999999999999995,7.466666666666666,-0.6666666666666666,4.0,-4.666666666666667
Rodrigo Bentacur,Tottenham,Defensive Midfielder,25,2022/23,79.0,Head injury,"Aug 28,2022","Sep 1,2022",draw,Chelsea,0.0,6.6,win,Wolves,1.0,7.0,win,Nottm Forest,2.0,7.0,draw,West Ham,0.0,Missing,,,Missing,,,win,Fulham,1.0,6.8,win,Leicester,4.0,8.9,lose,Arsenal,-2.0,6.0,6.866666666666667,7.233333333333333,1.0,0.0,1.0
Rodrigo Bentacur,Tottenham,Defensive Midfielder,25,2022/23,79.0,Adductor pain,"Dec 3,2022","Jan 16,2023",win,Bournemouth,1.0,7.7,lose,Liverpool,-1.0,6.9,win,Leeds,1.0,6.8,draw,Brentford,0.0,lose,Aston Villa,-2.0,win,Crystal Palace,4.0,lose,Man City,-2.0,5.2,win,Fulham,1.0,6.3,win,Man City,1.0,5.4,7.133333333333334,5.633333333333333,0.3333333333333333,0.6666666666666666,-0.3333333333333333
Rodrigo Bentacur,Tottenham,Defensive Midfielder,26,2022/23,82.0,Cruciate ligament tear,"Feb 12,2023","Oct 24,2023",win,Fulham,1.0,6.9,win,Man City,1.0,6.9,Missing,,,,win,Fulham,1.0,win,Man City,1.0,lose,Leicester,-3.0,win,Crystal Palace,1.0,5.6,lose,Chelsea,-3.0,5.8,lose,Wolves,-1.0,6.2,6.9,5.866666666666666,1.0,-0.3333333333333333,1.3333333333333333
Rodrigo Bentacur,Tottenham,Defensive Midfielder,26,2023/24,82.0,Torn ankle ligaments,"Nov 27,2023","Dec 29,2023",lose,Chelsea,-2.0,5.8,lose,Wolves,-1.0,6.2,lose,Aston Villa,-1.0,6.3,draw,Man City,0.0,lose,West Ham,-1.0,win,Newcastle,3.0,win,Bournemouth,2.0,6.5,draw,Man United,0.0,7.2,win,Brentford,1.0,6.5,6.1000000000000005,6.733333333333333,-1.3333333333333333,0.6666666666666666,-2.0
